zipcode,latitude,longitude,room_type,accommodates,bedrooms,price,review_scores_value
1012,52.36955985,4.890635694,Entire home/apt,2,0.0,199,
1015,52.37547821,4.876808435,Entire home/apt,3,1.0,110,90.0
1013 SV,52.38641562,4.881693732,Entire home/apt,4,2.0,125,
1077 XM,52.34059277,4.870912955,Private room,3,1.0,110,90.0
1073HK,52.34845013,4.897168892,Entire home/apt,2,1.0,90,90.0
1055,52.37723698,4.847099032,Private room,3,1.0,55,90.0
1055 SC,52.37856373,4.845265728,Private room,2,1.0,50,80.0
1055,52.3781011,4.846444602,Private room,2,1.0,55,90.0
1053,52.36636867,4.872791154,Private room,1,1.0,69,80.0
1017 ZG,52.35890225,4.896814899,Entire home/apt,3,1.0,115,80.0
1025 LC,52.38656998,4.929092336,Entire home/apt,6,4.0,245,90.0
,52.36070633,4.886610449,Entire home/apt,4,1.0,140,90.0
1056 VV,52.37409372,4.860320687,Entire home/apt,2,1.0,100,90.0
1015 DR,52.37726622,4.886157212,Private room,2,1.0,90,100.0
1079 ZK,52.34190851,4.900057033,Entire home/apt,2,1.0,60,
1058,52.35607135,4.846111979,Entire home/apt,8,4.0,350,90.0
1055,52.37611422,4.85481836,Entire home/apt,2,1.0,70,100.0
1053 SK,52.37186871,4.858711447,Private room,2,1.0,50,80.0
1031,52.39175408,4.907411475,Entire home/apt,2,1.0,90,
1019 BG,52.37665402,4.944412146,Entire home/apt,6,5.0,320,
1054 DJ,52.36143409,4.873231068,Entire home/apt,2,1.0,165,100.0
1079,52.34529734,4.899692916,Entire home/apt,4,2.0,130,100.0
1079 CN,52.34149588,4.898854739,Entire home/apt,4,2.0,130,80.0
1019 BG,52.37600664,4.943144849,Entire home/apt,6,5.0,280,60.0
1023,52.38040196,4.968131304,Private room,2,1.0,80,
1087 KA,52.3548448,4.989747436,Entire home/apt,5,4.0,250,100.0
1073,52.34933992,4.901842402,Entire home/apt,2,1.0,70,90.0
1091,52.35933036,4.908219856,Entire home/apt,2,1.0,90,100.0
1015,52.38094108,4.882041152,Entire home/apt,2,1.0,155,90.0
1012 RK,52.36677906,4.88532772,Entire home/apt,2,1.0,155,90.0
1013,52.39161725,4.885467799,Entire home/apt,4,2.0,321,90.0
1063,52.38143116,4.831526304,Entire home/apt,7,4.0,250,
1063 VD,52.3809752,4.832691897,Private room,2,1.0,70,80.0
1063VD,52.38203392,4.831221456,Private room,1,1.0,40,90.0
1072 JH,52.3500158,4.890015161,Entire home/apt,2,1.0,85,100.0
1013 AT,52.3928182,4.880400336,Entire home/apt,2,0.0,70,90.0
1013,52.38325348,4.887994453,Entire home/apt,2,1.0,140,100.0
1063 AZ,52.38355542,4.826959266,Entire home/apt,4,3.0,175,
1018 AD,52.36859232,4.917960573,Entire home/apt,2,1.0,75,90.0
1073,52.35343331,4.896305217,Entire home/apt,2,1.0,99,90.0
,52.34486612,4.899493003,Entire home/apt,3,2.0,115,80.0
1098,52.35625223,4.934459641,Private room,3,1.0,90,80.0
1053,52.3653854,4.869332468,Private room,2,1.0,65,90.0
1016 LN,52.37393445,4.879160312,Entire home/apt,2,1.0,99,90.0
1093 HC,52.3621748,4.928641196,Entire home/apt,5,3.0,199,90.0
1018 TR,52.36458526,4.915334054,Entire home/apt,2,1.0,120,
,52.37132101,4.870285687,Entire home/apt,4,1.0,200,90.0
1035,52.41177147,4.908218024,Entire home/apt,6,3.0,275,100.0
1073,52.35327369,4.902439799,Entire home/apt,2,1.0,75,80.0
1013 TM,52.38962881,4.877997478,Entire home/apt,6,1.0,250,
1072 GT,52.34933176,4.890788983,Entire home/apt,2,1.0,100,100.0
1069 SC,52.35185209,4.801751294,Entire home/apt,2,1.0,60,100.0
1016,52.36642353,4.88119033,Entire home/apt,4,2.0,200,100.0
1094 JC,52.36221807,4.932584221,Entire home/apt,4,1.0,85,100.0
1015 NB,52.38109997,4.887011378,Entire home/apt,2,2.0,105,100.0
1018 NK,52.36969605,4.930136883,Entire home/apt,6,2.0,55,80.0
1071,52.35319207,4.88613799,Entire home/apt,4,1.0,230,90.0
1075 XH,52.3565943,4.853877505,Entire home/apt,4,2.0,125,100.0
,52.36929439,4.850241398,Entire home/apt,2,1.0,90,90.0
1056 EH,52.36942705,4.853931751,Private room,2,1.0,35,90.0
1083 BC,52.32273909,4.889982304,Entire home/apt,6,3.0,140,90.0
1018XK,52.36456124,4.904831137,Entire home/apt,3,1.0,99,100.0
,52.38332117,4.86964221,Entire home/apt,2,2.0,79,100.0
1054,52.36177799,4.867709274,Entire home/apt,2,1.0,85,80.0
1015 CR,52.37768522,4.891522748,Entire home/apt,2,1.0,130,90.0
1079,52.34393921,4.910551177,Entire home/apt,2,1.0,95,100.0
1055,52.38064144,4.848375902,Private room,2,1.0,77,80.0
1021 NE,52.38280942,4.9176715,Private room,3,1.0,75,90.0
1018,52.3629497,4.916698177,Private room,5,1.0,95,90.0
1051,52.38491721,4.876011282,Entire home/apt,2,1.0,125,90.0
1091 BS,52.35784336,4.908651106,Entire home/apt,2,1.0,99,90.0
1071 XH,52.35369155,4.8798325,Entire home/apt,2,1.0,85,90.0
1076 PK,52.34631394,4.860947417,Entire home/apt,2,1.0,99,100.0
1024 KM,52.39375214,4.956928382,Private room,3,1.0,34,100.0
1011CB,52.37187015,4.903940362,Entire home/apt,4,1.0,119,100.0
1015,52.37702419,4.889973475,Entire home/apt,2,1.0,100,90.0
1033 NL,52.40687755,4.905288036,Entire home/apt,4,2.0,160,90.0
1091 TE,52.35174579,4.912619614,Entire home/apt,4,1.0,80,90.0
1011,52.3713523,4.903680989,Entire home/apt,3,1.0,120,
1051 LE,52.38413422,4.869291659,Entire home/apt,4,2.0,95,90.0
1072,52.35326273,4.889908135,Entire home/apt,2,1.0,89,90.0
1072,52.35330504,4.89125965,Entire home/apt,5,3.0,180,90.0
1055,52.37680673,4.843919515,Entire home/apt,2,0.0,79,80.0
1075,52.35007873,4.854409673,Entire home/apt,2,1.0,99,80.0
1056 EN,52.37484432,4.858701432,Entire home/apt,2,1.0,75,100.0
1012 GL,52.37321786,4.889986747,Entire home/apt,2,1.0,100,100.0
1054,52.36753187,4.876685936,Entire home/apt,2,0.0,90,90.0
1017,52.36138177,4.88499032,Entire home/apt,4,1.0,100,100.0
1091cx,52.36183832,4.908704851,Entire home/apt,5,2.0,80,80.0
1011,52.37625632,4.904963485,Entire home/apt,4,2.0,80,90.0
1024 BG,52.39361556,4.947994205,Private room,9,1.0,75,80.0
1024 BG,52.39172029,4.9496034,Private room,4,1.0,50,80.0
1092 BR,52.35801479,4.920455741,Entire home/apt,4,2.0,115,100.0
1034 XC,52.40128457,4.909118653,Entire home/apt,4,3.0,110,
1095 CP,52.36348341,4.943695661,Entire home/apt,3,2.0,90,100.0
1057,52.36461198,4.856200582,Private room,2,1.0,50,70.0
1057,52.36536516,4.854515087,Private room,2,1.0,49,80.0
1091 RZ,52.35779796,4.906619434,Private room,2,1.0,125,80.0
1056,52.3719013,4.847412406,Entire home/apt,2,1.0,79,90.0
1017,52.35827478,4.895915641,Entire home/apt,2,0.0,110,90.0
1054 XB,52.36294468,4.863634841,Entire home/apt,5,1.0,159,90.0
1059 AH,52.34881742,4.847991669,Entire home/apt,4,1.0,90,90.0
1079 LH,52.34486009,4.911815447,Entire home/apt,4,2.0,120,90.0
1017,52.36253342,4.890585246,Entire home/apt,9,5.0,425,100.0
1072 CH,52.35706634,4.886287917,Entire home/apt,1,1.0,70,100.0
1091 VD,52.3570425,4.918278234,Entire home/apt,2,1.0,75,90.0
1015 NH,52.37781037,4.879954105,Entire home/apt,2,1.0,110,90.0
1054 BH,52.36593437,4.878044183,Entire home/apt,3,1.0,119,80.0
1076 AT,52.34263795,4.866867527,Entire home/apt,4,1.0,125,90.0
1011 KT,52.36969786,4.904798345,Entire home/apt,2,1.0,130,90.0
1054,52.36019023,4.86187573,Entire home/apt,3,1.0,120,100.0
1012 HL,52.37248025,4.893255569,Entire home/apt,4,2.0,220,90.0
1012 AZ,52.37572848,4.900427686,Entire home/apt,2,1.0,120,80.0
1072 SM,52.35282581,4.886832892,Entire home/apt,2,1.0,75,80.0
1018 XH,52.36516021,4.90572674,Entire home/apt,2,1.0,250,100.0
1056 WT,52.37429598,4.861420576,Entire home/apt,4,2.0,150,
1079,52.33981375,4.909591874,Entire home/apt,2,1.0,219,
1095 KN,52.37867133,4.963034981,Entire home/apt,2,1.0,69,90.0
1082 HG,52.32639362,4.877078664,Entire home/apt,2,1.0,72,100.0
1073,52.35087606,4.899502353,Entire home/apt,2,1.0,90,100.0
1075 NX,52.3500052,4.858624569,Entire home/apt,2,1.0,104,100.0
1016,52.3698651,4.88356509,Private room,2,1.0,155,
1016,52.37081052,4.881624148,Private room,2,1.0,155,
1053,52.36886968,4.870907694,Entire home/apt,2,1.0,65,90.0
1052 EM,52.37844103,4.87375151,Entire home/apt,2,1.0,129,
1054,52.36042623,4.867017057,Entire home/apt,5,3.0,130,100.0
1095,52.36259014,4.939802728,Entire home/apt,2,1.0,34,90.0
1071 ST,52.35134565,4.881047807,Entire home/apt,2,1.0,189,100.0
1054,52.35884326,4.858329442,Entire home/apt,4,4.0,165,100.0
1078 CZ,52.3481951,4.902076629,Entire home/apt,2,1.0,159,100.0
1013 CH,52.39021162,4.881136889,Entire home/apt,2,1.0,84,90.0
1098 JP,52.35665791,4.938493287,Entire home/apt,5,2.0,110,90.0
1051 GP,52.38334383,4.871399697,Entire home/apt,2,1.0,89,100.0
1054 MB,52.36245358,4.857070122,Entire home/apt,2,1.0,100,100.0
1017,52.36303692,4.885691092,Entire home/apt,3,1.0,99,100.0
1015,52.3761434,4.880519317,Entire home/apt,2,1.0,115,100.0
1017,52.36442557,4.885424693,Entire home/apt,2,1.0,125,90.0
1017 ZL,52.35813627,4.895296716,Entire home/apt,2,1.0,140,90.0
1016,52.37225593,4.875457144,Entire home/apt,4,1.0,100,90.0
1016,52.3733961,4.875767083,Entire home/apt,4,1.0,200,90.0
1094 SB,52.36017789,4.934637294,Entire home/apt,2,1.0,70,80.0
1054 AN,52.36642382,4.875448191,Private room,2,1.0,80,100.0
1052,52.37999112,4.875157426,Entire home/apt,4,4.0,250,90.0
1091 DL,52.35947042,4.912186416,Private room,2,1.0,59,100.0
1072,52.35041397,4.89233656,Entire home/apt,4,2.0,120,100.0
1013 EC,52.38255356,4.884421033,Entire home/apt,2,1.0,109,90.0
1016 EZ,52.3687646,4.885145664,Entire home/apt,2,1.0,190,90.0
1075 HM,52.35146839,4.86553033,Entire home/apt,2,1.0,199,100.0
1019 TB,52.37336604,4.945720771,Entire home/apt,4,3.0,150,80.0
1019 TB,52.37329841,4.947254513,Entire home/apt,4,3.0,250,100.0
1012 NK,52.37378947,4.8939338,Entire home/apt,2,2.0,138,90.0
1021 LH,52.38174994,4.911744588,Entire home/apt,2,1.0,120,90.0
1056 JV,52.37415028,4.864071265,Entire home/apt,2,1.0,95,
1074 JA,52.35298389,4.907670669,Entire home/apt,4,2.0,225,100.0
1051 JB,52.37810862,4.869029067,Entire home/apt,4,2.0,120,100.0
1056,52.37646577,4.858108455,Entire home/apt,2,1.0,100,90.0
1073 VN,52.35647436,4.898864712,Entire home/apt,7,3.0,220,100.0
1096,52.33546043,4.906109138,Entire home/apt,2,1.0,69,70.0
1058,52.35435317,4.850777211,Entire home/apt,4,3.0,200,90.0
1053 VN,52.36764918,4.871021899,Entire home/apt,2,1.0,110,90.0
1093 CN,52.36545077,4.926037234,Private room,2,1.0,75,90.0
1072 VC,52.349687,4.891176654,Entire home/apt,6,3.0,300,90.0
1054,52.36258718,4.862544457,Entire home/apt,4,2.0,100,100.0
1017,52.36062753,4.901131575,Entire home/apt,2,1.0,109,90.0
1051 EH,52.38339528,4.871540349,Entire home/apt,4,2.0,85,90.0
1095 BJ,52.35878146,4.940311099,Entire home/apt,2,1.0,115,90.0
1079 BC,52.34291222,4.895836914,Entire home/apt,6,4.0,350,20.0
1053 NG,52.36341149,4.863583531,Entire home/apt,3,1.0,95,100.0
1057,52.36356392,4.854208723,Entire home/apt,6,2.0,80,90.0
1095,52.36763213,4.945865806,Entire home/apt,4,2.0,110,90.0
1074 EN,52.3536839,4.903307883,Entire home/apt,4,1.0,95,90.0
1016,52.36672108,4.877804305,Entire home/apt,4,3.0,200,90.0
1054,52.36199051,4.86966185,Entire home/apt,3,2.0,100,
1055,52.37602882,4.844799942,Entire home/apt,2,0.0,69,90.0
1023 BR,52.38785687,4.947984973,Private room,4,1.0,120,100.0
1076 VN,52.34789348,4.861404042,Entire home/apt,4,2.0,140,90.0
1016 KW,52.37364808,4.881730432,Private room,2,1.0,85,100.0
1055 RD,52.38286032,4.862031967,Entire home/apt,2,0.0,100,100.0
1055,52.37719726,4.848678487,Entire home/apt,6,2.0,90,90.0
1055,52.37738389,4.849435225,Private room,2,1.0,60,100.0
1018,52.36134509,4.911149005,Entire home/apt,4,2.0,99,100.0
1056,52.37143751,4.865067287,Entire home/apt,4,3.0,100,100.0
1079 AX,52.34081011,4.894284459,Entire home/apt,3,3.0,150,90.0
1052,52.37470015,4.875943538,Entire home/apt,2,1.0,150,100.0
1056,52.37252239,4.855556636,Entire home/apt,3,1.0,68,100.0
1071 AE,52.36172581,4.883669627,Entire home/apt,3,1.0,235,100.0
1071,52.35102529,4.874884823,Entire home/apt,6,5.0,300,80.0
1035 SJ,52.41965715,4.902989647,Entire home/apt,4,3.0,100,
1035 SJ,52.42117111,4.90133171,Private room,2,1.0,44,100.0
1054,52.3619038,4.875155253,Entire home/apt,2,1.0,200,80.0
1058 EC,52.35997809,4.843862658,Entire home/apt,4,2.0,175,
1056 HJ,52.37581235,4.859057449,Entire home/apt,4,2.0,125,100.0
1016,52.36959744,4.885984306,Private room,2,1.0,75,90.0
1092,52.35593727,4.919983305,Entire home/apt,2,1.0,89,80.0
1056,52.37331895,4.846555246,Entire home/apt,4,2.0,105,100.0
1091,52.35535326,4.915729747,Entire home/apt,4,2.0,149,90.0
1074,52.35673065,4.903031006,Entire home/apt,2,1.0,90,90.0
1051 GL,52.38258731,4.874046604,Entire home/apt,2,1.0,90,90.0
1019 DC,52.37514827,4.947006572,Private room,2,1.0,70,90.0
1031CJ,52.38891004,4.915749524,Private room,3,1.0,45,80.0
1056,52.37269876,4.861445354,Entire home/apt,2,1.0,95,90.0
1093NG,52.35613135,4.92987936,Entire home/apt,2,1.0,95,
1019 DK,52.36802263,4.937279229,Entire home/apt,4,2.0,175,
1112 HW,52.33624187,4.950185821,Private room,4,1.0,36,80.0
1112 HW,52.3350707,4.952146952,Private room,2,1.0,36,80.0
1056 TS,52.37321951,4.858810169,Entire home/apt,6,4.0,200,
1053,52.36929993,4.86900117,Entire home/apt,2,1.0,125,90.0
1018,52.37059453,4.930413737,Entire home/apt,2,1.0,90,100.0
1058 LJ,52.35381015,4.849412793,Entire home/apt,5,3.0,130,100.0
1072 TW,52.3487251,4.892488924,Entire home/apt,2,1.0,90,90.0
1013 MD,52.3884644,4.88501096,Entire home/apt,5,3.0,215,100.0
1016 XG,52.36641793,4.882539486,Private room,2,1.0,85,90.0
1075,52.35696318,4.857011761,Entire home/apt,2,1.0,120,100.0
1057 PA,52.36666252,4.844806216,Entire home/apt,8,4.0,248,80.0
1094 SG,52.3600893,4.936857432,Private room,3,1.0,65,100.0
1031,52.38850583,4.900321829,Entire home/apt,4,3.0,99,
1056 VG,52.37213566,4.858620705,Entire home/apt,2,1.0,80,70.0
1053,52.36458524,4.876127642,Entire home/apt,2,1.0,96,100.0
1056,52.37127344,4.857456115,Entire home/apt,4,1.0,65,90.0
1078,52.34464523,4.89711328,Entire home/apt,2,1.0,89,100.0
1015 GG,52.38275994,4.886742347,Entire home/apt,2,1.0,125,100.0
1058JM,52.35583309,4.851742409,Entire home/apt,4,3.0,175,100.0
1092,52.35941971,4.926363548,Entire home/apt,2,1.0,80,
1016 PG,52.37345366,4.883261921,Entire home/apt,4,2.0,200,
1097,52.34765643,4.917679332,Entire home/apt,3,1.0,75,100.0
1078,52.34316301,4.89631328,Entire home/apt,5,3.0,249,80.0
1053 PK,52.36348173,4.863455422,Entire home/apt,2,1.0,135,90.0
1097 EV,52.34755375,4.937574499,Entire home/apt,8,3.0,300,
1091,52.36129099,4.91328957,Entire home/apt,2,1.0,125,
1065TR,52.35494077,4.829257784,Private room,2,1.0,60,100.0
1073,52.35572413,4.901543179,Private room,2,1.0,75,80.0
1057,52.37101694,4.858309333,Entire home/apt,2,1.0,95,80.0
1053 BB,52.36627511,4.863148085,Entire home/apt,4,1.0,90,90.0
1055AB,52.3765611,4.847137002,Entire home/apt,2,1.0,149,100.0
1091 TT,52.34938084,4.915234478,Entire home/apt,2,1.0,111,90.0
1019 DC,52.37520826,4.947761565,Entire home/apt,4,3.0,149,90.0
1017 RW,52.3607488,4.884417431,Entire home/apt,4,1.0,89,90.0
1072,52.3522679,4.889813298,Entire home/apt,2,1.0,80,100.0
1054 LG,52.35676833,4.855437821,Entire home/apt,4,2.0,90,90.0
1065 EA,52.35696177,4.823337843,Private room,4,1.0,42,100.0
1064 TH,52.37694149,4.820082378,Private room,4,1.0,47,
1073 LS,52.35473073,4.904159933,Entire home/apt,2,1.0,90,80.0
1058,52.35471637,4.846507354,Entire home/apt,2,1.0,100,
1011 TE,52.3702489,4.903875691,Entire home/apt,4,2.0,120,80.0
1092ED,52.35830437,4.921146392,Entire home/apt,4,2.0,150,
1071,52.35294756,4.886622432,Entire home/apt,4,2.0,175,80.0
1017 VG,52.36020376,4.894010052,Entire home/apt,4,1.0,99,80.0
1016,52.37306991,4.88132952,Entire home/apt,2,1.0,99,100.0
1093 VD,52.36124497,4.927313714,Private room,2,1.0,69,90.0
1098 BS,52.34972434,4.927954388,Private room,2,1.0,50,
1074 VH,52.35168966,4.903657352,Entire home/apt,3,2.0,110,90.0
1019 AX,52.37358254,4.943934583,Entire home/apt,2,1.0,100,
1068 NL,52.35456311,4.809420857,Entire home/apt,4,2.0,145,80.0
1074,52.35705747,4.903297011,Entire home/apt,6,3.0,175,90.0
1074,52.35833372,4.903624565,Private room,2,1.0,65,90.0
1017,52.36274898,4.894787693,Entire home/apt,2,1.0,59,80.0
1025 LR,52.39216187,4.930285381,Entire home/apt,6,3.0,260,90.0
1017 PV,52.36062381,4.885668878,Entire home/apt,5,3.0,295,90.0
1054,52.35987597,4.864814692,Entire home/apt,5,3.0,90,90.0
1016 BP,52.37370056,4.887829567,Private room,2,1.0,150,100.0
1016 VT,52.36886874,4.880073459,Entire home/apt,2,1.0,140,100.0
1098 CB,52.35356582,4.930525141,Entire home/apt,3,0.0,99,90.0
1098 CB,52.35431031,4.930086458,Entire home/apt,3,0.0,99,90.0
1052,52.3758512,4.872286388,Entire home/apt,2,1.0,79,90.0
1079,52.34113887,4.910017583,Entire home/apt,3,1.0,80,100.0
1055 LN,52.38028271,4.855132298,Private room,2,1.0,55,100.0
1082 HT,52.32781578,4.874834791,Entire home/apt,2,1.0,45,100.0
1013 RW,52.38643953,4.87829909,Private room,2,1.0,75,
1018,52.36037983,4.909543035,Entire home/apt,2,1.0,120,
1073,52.35033012,4.905504228,Private room,2,1.0,80,90.0
1091 LM,52.35337097,4.920380753,Entire home/apt,4,3.0,110,100.0
1051 CG,52.38145269,4.865540367,Entire home/apt,9,3.0,225,80.0
,52.35328736,4.901331163,Entire home/apt,4,2.0,245,80.0
1053 JG,52.36328467,4.863223,Entire home/apt,6,2.0,95,70.0
1074,52.35862736,4.902876067,Private room,2,1.0,60,90.0
1074,52.35707241,4.903900317,Private room,2,1.0,60,90.0
1054 XX,52.36188556,4.860218041,Entire home/apt,2,1.0,80,90.0
1054,52.36230529,4.868325645,Entire home/apt,2,1.0,150,90.0
1057,52.36493647,4.851416476,Entire home/apt,4,2.0,140,90.0
1057,52.3683501,4.85425855,Entire home/apt,2,1.0,135,90.0
1052 RV,52.36913068,4.869669892,Entire home/apt,7,4.0,330,90.0
1052 NJ,52.37051153,4.870241636,Entire home/apt,2,1.0,150,90.0
1015,52.37699824,4.878815257,Entire home/apt,2,1.0,90,90.0
1092,52.36277078,4.922929942,Entire home/apt,4,0.0,50,
1081,52.32252935,4.855666349,Entire home/apt,4,2.0,150,90.0
1012 KL,52.37140156,4.89415418,Entire home/apt,3,1.0,180,100.0
1091 MZ,52.35785044,4.915170129,Entire home/apt,2,1.0,95,100.0
1075 CH,52.35360343,4.866341195,Entire home/apt,2,1.0,85,100.0
,52.38138355,4.888738086,Entire home/apt,2,1.0,100,100.0
,52.37827889,4.892175236,Entire home/apt,2,1.0,135,100.0
1054,52.36647187,4.873995601,Private room,2,1.0,89,80.0
1051 NV,52.38480711,4.868212275,Entire home/apt,2,1.0,129,100.0
1098,52.35266024,4.941522445,Entire home/apt,2,1.0,79,90.0
1074 CN,52.35635578,4.89566132,Entire home/apt,2,1.0,110,100.0
1016 VW,52.37120329,4.878217334,Entire home/apt,2,1.0,125,100.0
1058 GK,52.36077958,4.856302932,Entire home/apt,4,2.0,99,90.0
1056,52.38020876,4.869667201,Entire home/apt,3,1.0,149,100.0
1012,52.37041809,4.895109676,Entire home/apt,4,1.0,110,90.0
1094 LV,52.36219813,4.938129289,Entire home/apt,2,1.0,80,100.0
1012,52.37529544,4.892040505,Entire home/apt,2,1.0,125,
1073 EG,52.35247062,4.901953992,Entire home/apt,4,2.0,135,90.0
1056,52.38766657,4.862469644,Private room,3,1.0,45,90.0
1056,52.37662527,4.86272654,Private room,2,1.0,50,80.0
1056,52.37525355,4.857979881,Private room,2,1.0,50,90.0
1012 AE,52.37634561,4.900671061,Entire home/apt,4,1.0,200,60.0
1012,52.3761664,4.902506981,Private room,4,1.0,56,90.0
1013,52.38417405,4.890127743,Entire home/apt,2,1.0,110,90.0
1055,52.38358486,4.85215882,Private room,2,1.0,45,80.0
1018,52.36373543,4.920313565,Entire home/apt,6,3.0,190,100.0
1015 NA,52.37917486,4.886642022,Entire home/apt,4,1.0,150,
1015,52.38236098,4.889282855,Private room,4,1.0,119,90.0
1015 NA,52.37616811,4.879170649,Private room,2,1.0,95,90.0
1013 MD,52.38524644,4.886378301,Entire home/apt,4,2.0,185,90.0
1087,52.35533649,5.003309587,Private room,2,1.0,85,60.0
1054 WS,52.35849231,4.862988764,Entire home/apt,2,1.0,99,100.0
1017 XJ,52.35605157,4.898061384,Entire home/apt,2,1.0,125,100.0
1071,52.35591651,4.877233499,Entire home/apt,4,3.0,195,100.0
1011 LD,52.36983563,4.903812927,Entire home/apt,4,2.0,185,
1011 LD,52.37047343,4.903635517,Private room,2,1.0,80,90.0
1011,52.3717329,4.90214581,Private room,2,1.0,70,90.0
1052,52.37568592,4.876323722,Entire home/apt,6,4.0,404,
1016,52.36582202,4.878568476,Entire home/apt,4,2.0,150,90.0
1073 CW,52.35554582,4.897571354,Entire home/apt,4,2.0,105,100.0
1053,52.36980894,4.874013168,Entire home/apt,4,2.0,110,90.0
1015 DP,52.37899077,4.88766577,Entire home/apt,2,1.0,150,100.0
1071 KX,52.35792914,4.877744019,Entire home/apt,6,5.0,400,100.0
1058,52.35073007,4.851908697,Entire home/apt,2,1.0,75,90.0
1013 ZM,52.39120522,4.878445575,Entire home/apt,5,2.0,130,90.0
1051 KW,52.38464548,4.874737656,Entire home/apt,3,1.0,100,80.0
1098 EC,52.35403977,4.933843894,Entire home/apt,4,2.0,149,90.0
1021 NM,52.3788838,4.907809183,Entire home/apt,2,1.0,65,90.0
1061,52.36097972,4.843038481,Private room,2,1.0,60,90.0
1051,52.38384464,4.87208892,Entire home/apt,4,2.0,150,90.0
1056 HH,52.37335195,4.860321945,Entire home/apt,2,1.0,80,80.0
1098,52.35453801,4.93053378,Entire home/apt,5,3.0,200,
1052TN,52.39441545,4.921733372,Entire home/apt,4,1.0,50,
1056 XE,52.37708249,4.860473543,Entire home/apt,2,1.0,85,90.0
1093,52.36391563,4.925092315,Entire home/apt,2,1.0,90,100.0
1012,52.37589263,4.89455248,Entire home/apt,2,1.0,95,
1011,52.36892772,4.907563819,Entire home/apt,1,1.0,70,80.0
1098,52.35242088,4.935901205,Entire home/apt,4,3.0,350,
1016 RG,52.37100492,4.879778036,Entire home/apt,2,1.0,135,90.0
1017 TK,52.35919461,4.894517179,Entire home/apt,2,1.0,100,90.0
1057,52.36751623,4.856115066,Entire home/apt,2,2.0,95,90.0
1057 VK,52.36815059,4.854532537,Private room,2,1.0,49,
1017,52.36669569,4.89301072,Entire home/apt,10,2.0,249,
1017HK,52.36709161,4.892449323,Entire home/apt,6,2.0,299,
1018 VA,52.36480819,4.907248938,Entire home/apt,3,1.0,110,90.0
1094,52.36427554,4.933755445,Entire home/apt,2,1.0,150,
1018 MT,52.36878894,4.916344334,Entire home/apt,2,1.0,120,90.0
1078 PW,52.3468774,4.904826575,Entire home/apt,2,1.0,115,90.0
1019 DZ,52.36696202,4.93414224,Entire home/apt,4,1.0,125,100.0
1011,52.37356803,4.909491947,Entire home/apt,4,1.0,100,80.0
1021,52.38469699,4.914354337,Entire home/apt,2,1.0,75,90.0
1021,52.38311111,4.915775485,Entire home/apt,2,1.0,95,
1093 BS,52.36197189,4.926431475,Entire home/apt,2,1.0,90,90.0
1053,52.36930325,4.865235404,Entire home/apt,4,1.0,110,80.0
1017 TK,52.35919461,4.894517179,Entire home/apt,2,1.0,100,90.0
